,h3_code,total_poi,station_count,Eat_and_Drink,Going_Out-Entertainment,Sights_and_Museums,Transport,Accommodations,Shopping,Business_and_Services,Facilities,Areas_and_Buildings,h3_area,is_station
35295,891e8052ec7ffff,98,0,2,0,1,0,4,33,46,12,0,High-area,False
35393,891e805a16fffff,32,0,2,2,0,3,0,11,12,2,0,High-area,False
35425,891e805066fffff,15,0,1,0,0,1,2,2,9,0,0,Low-area,False
35440,891e80cc65bffff,3,0,0,0,0,3,0,0,0,0,0,Low-area,False
35443,891e8051477ffff,2,0,0,0,0,1,0,0,1,0,0,Low-area,False
35445,891e805055bffff,79,0,7,1,0,1,5,27,25,13,0,High-area,False
35524,891e80cd307ffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
35525,891e8050e07ffff,97,0,10,0,2,1,2,25,53,4,0,High-area,False
35622,891e8050a67ffff,11,0,0,0,0,0,1,0,8,2,0,Low-area,False
35633,891e80c9b97ffff,3,0,0,0,0,0,0,1,1,1,0,Low-area,False
35636,891e805714fffff,4,0,0,0,0,0,0,0,4,0,0,Low-area,False
35640,891e80432a7ffff,1,0,0,0,0,0,1,0,0,0,0,Low-area,False
35641,891e80ca167ffff,2,0,0,0,0,1,0,0,1,0,0,Low-area,False
35643,891e80cf42fffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
35644,891e805420fffff,11,0,0,0,1,1,0,0,9,0,0,Low-area,False
35655,891e80564cfffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
35656,891e8053573ffff,18,0,1,0,0,1,0,5,11,0,0,Low-area,False
35674,891e8050e97ffff,4,0,1,0,2,0,0,1,0,0,0,Low-area,False
35678,891e8058067ffff,3,0,0,0,0,0,0,1,1,1,0,Low-area,False
35681,891e80c8bcbffff,7,0,1,0,0,0,1,3,2,0,0,Low-area,False
35688,891e80c883bffff,5,0,2,1,0,0,0,0,0,2,0,Low-area,False
35693,891e8050edbffff,97,1,22,6,1,2,0,21,37,8,0,High-area,True
35790,891e8056a63ffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
35791,891e8055127ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
35792,891e80cd393ffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
35793,891e80502afffff,98,0,6,0,0,2,1,60,21,8,0,High-area,False
35891,891e80581d7ffff,6,0,1,0,0,0,0,0,3,2,0,Low-area,False
35897,891e8051a7bffff,51,0,0,1,0,1,1,20,27,1,0,High-area,False
35948,891e80550bbffff,5,0,1,0,0,0,0,1,3,0,0,Low-area,False
35953,891e805a493ffff,3,0,0,0,0,2,0,1,0,0,0,Low-area,False
35956,891e8056647ffff,11,0,2,1,0,0,1,2,3,2,0,Low-area,False
35967,891e804043bffff,3,0,1,0,0,1,1,0,0,0,0,Low-area,False
35970,891e80ca1afffff,1,0,0,0,0,0,1,0,0,0,0,Low-area,False
35971,891e80533afffff,2,0,0,0,0,0,0,0,2,0,0,Low-area,False
35973,891e862681bffff,2,0,0,0,0,0,0,1,1,0,0,Low-area,False
35975,891e8050b53ffff,6,0,0,0,4,0,0,0,2,0,0,Low-area,False
35981,891e805106fffff,12,0,2,0,1,2,0,2,5,0,0,Low-area,False
35993,891e805ae77ffff,6,0,1,0,0,1,0,1,3,0,0,Low-area,False
35999,891e80406a3ffff,1,0,0,0,0,0,1,0,0,0,0,Low-area,False
36000,891e80cdbc3ffff,33,0,3,3,0,1,0,13,11,2,0,High-area,False
36033,891e8050a3bffff,2,0,0,0,0,0,0,0,0,2,0,Low-area,False
36035,891e8058313ffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
36036,891e8052e93ffff,92,0,3,1,0,3,6,10,62,7,0,High-area,False
36128,891e805a303ffff,42,0,5,1,1,5,0,10,14,6,0,High-area,False
36170,891e805acdbffff,2,0,0,0,0,0,0,0,2,0,0,Low-area,False
36172,891e805502fffff,19,0,2,0,0,1,0,7,7,2,0,Low-area,False
36191,891e804a503ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
36192,891e80cd287ffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
36193,891e80cd5cbffff,24,0,0,0,0,1,0,11,11,1,0,Low-area,False
36217,891e805ad27ffff,4,0,0,0,0,0,0,0,2,2,0,Low-area,False
36221,891e8050527ffff,95,0,19,2,8,0,5,30,28,3,0,High-area,False
36316,891e804348bffff,5,0,0,0,0,1,0,0,2,2,0,Low-area,False
36321,891e8050323ffff,9,0,0,1,1,1,1,1,3,1,0,Low-area,False
36330,891e8055dd7ffff,93,0,8,1,2,1,1,41,30,9,0,High-area,False
36423,891e80cdb0fffff,3,0,0,0,0,0,0,0,1,2,0,Low-area,False
36426,891e8051d27ffff,14,0,0,0,0,1,0,0,9,4,0,Low-area,False
36440,891e8043133ffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
36441,891e805511bffff,1,0,0,0,1,0,0,0,0,0,0,Low-area,False
36442,891e8056bcfffff,15,0,1,0,0,0,1,2,11,0,0,Low-area,False
36457,891e805a397ffff,36,0,4,0,0,2,0,7,15,8,0,High-area,False
36493,891e80cda07ffff,95,2,10,8,0,4,4,35,24,10,0,High-area,True
36588,891e8055dabffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
36589,891e80ca12bffff,2,0,0,0,0,0,0,1,1,0,0,Low-area,False
36591,891e805ad2fffff,16,0,1,3,0,2,0,5,3,2,0,Low-area,False
36607,891e8054e5bffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
36608,891e8050bcbffff,2,0,0,0,0,0,0,0,1,1,0,Low-area,False
36610,891e80511d3ffff,1,0,1,0,0,0,0,0,0,0,0,Low-area,False
36611,891e805a04fffff,8,0,0,0,0,2,0,2,4,0,0,Low-area,False
36619,891e8057127ffff,7,0,1,0,0,0,0,6,0,0,0,Low-area,False
36626,891e805684bffff,2,0,0,0,0,0,0,0,2,0,0,Low-area,False
36628,891e8050063ffff,91,0,11,2,1,1,5,28,36,7,0,High-area,False
36719,891e80552a7ffff,47,0,2,2,0,1,1,18,18,5,0,High-area,False
36766,891e8626cabffff,1,0,0,1,0,0,0,0,0,0,0,Low-area,False
36767,891e80cd26bffff,92,0,7,2,1,3,6,26,42,5,0,High-area,False
36859,891e80c981bffff,2,0,0,0,0,1,0,0,1,0,0,Low-area,False
36861,891e80cde4fffff,33,0,3,0,1,2,1,8,15,3,0,High-area,False
36894,891e80c9bb3ffff,11,0,2,0,0,1,0,4,4,0,0,Low-area,False
36905,891e80c81b7ffff,4,0,0,0,0,1,0,0,3,0,0,Low-area,False
36909,891e8054adbffff,3,0,0,0,0,1,0,0,2,0,0,Low-area,False
36912,891e805743bffff,27,0,6,1,0,2,1,5,11,1,0,Low-area,False
36939,891e8058dc7ffff,1,0,1,0,0,0,0,0,0,0,0,Low-area,False
36940,891e80424d7ffff,4,0,0,0,0,1,0,0,2,1,0,Low-area,False
36944,891e8051cb7ffff,98,0,5,2,2,2,0,32,51,4,0,High-area,False
37042,891e8054c83ffff,4,0,0,3,0,1,0,0,0,0,0,Low-area,False
37046,891e8051cd7ffff,7,0,0,0,0,0,2,0,4,1,0,Low-area,False
37053,891e805a597ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
37054,891e80418b7ffff,2,0,0,0,0,0,0,1,1,0,0,Low-area,False
37056,891e8052a5bffff,97,0,12,2,12,0,7,35,23,6,0,High-area,False
37153,891e8058463ffff,4,0,0,0,0,1,0,1,2,0,0,Low-area,False
37157,891e8057107ffff,2,0,0,0,0,1,0,0,0,1,0,Low-area,False
37159,891e80503a7ffff,2,0,0,2,0,0,0,0,0,0,0,Low-area,False
37161,891e8051393ffff,4,2,0,0,0,0,0,0,2,2,0,Low-area,True
37165,891e80508abffff,99,2,8,2,0,0,5,37,35,12,0,High-area,True
37264,891e80cf567ffff,2,0,0,0,1,0,0,0,1,0,0,Low-area,False
37266,891e8051adbffff,30,0,3,1,0,4,0,1,15,6,0,High-area,False
37296,891e8042edbffff,2,0,2,0,0,0,0,0,0,0,0,Low-area,False
37298,891e805542bffff,79,0,6,5,1,1,1,27,31,7,0,High-area,False
37377,891e80cd5dbffff,41,0,4,2,0,3,0,16,13,3,0,High-area,False
37418,891e805ad67ffff,18,0,4,0,0,1,1,3,6,3,0,Low-area,False
37436,891e8051867ffff,25,0,0,1,0,3,1,3,12,5,0,Low-area,False
37461,891e8055473ffff,28,0,3,2,0,2,0,8,9,4,0,Low-area,False
37489,891e80cd037ffff,6,0,0,0,0,0,0,3,2,1,0,Low-area,False
37495,891e8052197ffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
37496,891e805022fffff,94,0,7,3,0,2,1,33,31,16,1,High-area,False
37590,891e805740bffff,3,0,0,0,0,0,1,1,1,0,0,Low-area,False
37593,891e80cd58fffff,4,0,0,0,0,1,0,0,3,0,0,Low-area,False
37597,891e80c12cbffff,3,0,0,0,0,1,1,0,1,0,0,Low-area,False
37600,891e8057307ffff,3,0,0,0,0,0,0,2,1,0,0,Low-area,False
37603,891e80581cfffff,7,0,0,1,1,0,0,1,4,0,0,Low-area,False
37610,891e8050c63ffff,67,0,11,1,1,2,2,28,12,10,0,High-area,False
37677,891e805a3b3ffff,28,0,4,0,0,5,0,5,13,1,0,Low-area,False
37705,891e80540afffff,9,0,0,0,0,2,0,3,3,1,0,Low-area,False
37714,891e80571c7ffff,33,0,2,2,0,0,1,14,12,2,0,High-area,False
37747,891e80c9d6bffff,2,0,0,0,0,0,0,1,1,0,0,Low-area,False
37749,891e80cde23ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
37750,891e80573afffff,10,0,0,1,0,0,1,0,8,0,0,Low-area,False
37760,891e8050867ffff,2,0,0,0,1,0,0,0,1,0,0,Low-area,False
37762,891e8054557ffff,2,0,0,0,0,0,0,1,1,0,0,Low-area,False
37764,891e8626dc7ffff,1,0,0,0,1,0,0,0,0,0,0,Low-area,False
37765,891e805a31bffff,17,0,1,0,0,2,0,2,11,1,0,Low-area,False
37782,891e8050c6bffff,89,0,9,1,0,0,2,30,42,5,0,High-area,False
37871,891e80cd893ffff,2,0,0,0,0,1,0,1,0,0,0,Low-area,False
37873,891e80ce353ffff,1,0,1,0,0,0,0,0,0,0,0,Low-area,False
37874,891e800b2a3ffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
37875,891e8050cb3ffff,82,2,5,11,2,3,14,9,30,8,0,High-area,True
37957,891e80526c3ffff,3,0,0,0,0,0,1,0,1,1,0,Low-area,False
37960,891e805442fffff,10,0,0,1,0,0,0,1,7,1,0,Low-area,False
37970,891e805b3cfffff,99,0,6,3,1,0,1,38,43,7,0,High-area,False
38069,891e8050c0bffff,93,0,13,6,2,0,6,29,27,10,0,High-area,False
38162,891e80571d3ffff,4,0,0,0,0,0,1,2,1,0,0,Low-area,False
38166,891e80511dbffff,2,0,0,0,0,0,0,0,2,0,0,Low-area,False
38168,891e805a947ffff,5,0,0,0,1,1,0,0,3,0,0,Low-area,False
38173,891e8050373ffff,7,0,1,0,0,0,0,0,2,4,0,Low-area,False
38180,891e8624a67ffff,4,0,1,1,0,0,0,0,2,0,0,Low-area,False
38184,891e805706bffff,17,0,1,0,1,2,0,7,2,4,0,Low-area,False
38201,891e8051ac7ffff,14,0,1,0,0,2,1,1,9,0,0,Low-area,False
38215,891e80cac5bffff,3,0,0,0,0,1,0,0,2,0,0,Low-area,False
38218,891e80c8a67ffff,3,0,0,0,0,0,0,1,2,0,0,Low-area,False
38221,891e805a093ffff,2,0,0,1,0,0,0,0,1,0,0,Low-area,False
38223,891e8055adbffff,6,0,3,0,0,1,0,1,1,0,0,Low-area,False
38229,891e8050557ffff,93,0,10,1,1,2,30,23,22,4,0,High-area,False
38322,891e8055397ffff,13,0,0,0,0,1,0,4,5,3,0,Low-area,False
38335,891e8054533ffff,19,0,3,0,0,3,0,4,5,4,0,Low-area,False
38354,891e8052173ffff,14,0,0,7,0,1,1,0,3,2,0,Low-area,False
38368,891e805138fffff,7,0,0,0,0,0,0,3,4,0,0,Low-area,False
38375,891e8055d3bffff,1,0,1,0,0,0,0,0,0,0,0,Low-area,False
38376,891e8053163ffff,12,0,0,0,2,0,3,0,5,2,0,Low-area,False
38388,891e8057263ffff,76,0,8,5,1,4,2,19,33,4,0,High-area,False
38464,891e80575d3ffff,29,0,4,0,0,1,3,13,7,1,0,Low-area,False
38493,891e8052843ffff,96,0,11,0,0,1,2,42,34,6,0,High-area,False
38589,891e8050077ffff,92,3,4,1,3,0,2,27,38,17,0,High-area,True
38681,891e8052b03ffff,8,0,0,1,0,2,0,1,2,2,0,Low-area,False
38689,891e8052853ffff,95,1,3,0,1,3,0,10,66,12,0,High-area,True
38784,891e8052507ffff,25,0,0,0,0,0,0,3,19,3,0,Low-area,False
38809,891e80580abffff,10,0,0,0,0,0,0,1,8,1,0,Low-area,False
38819,891e8052303ffff,97,0,11,2,0,0,2,38,40,4,0,High-area,False
38916,891e8053213ffff,14,0,0,0,2,1,0,4,7,0,0,Low-area,False
38930,891e805a347ffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
38931,891e805506fffff,31,0,7,1,0,1,0,11,9,2,0,High-area,False
38962,891e8043087ffff,6,0,0,0,0,0,0,0,6,0,0,Low-area,False
38968,891e80cf22fffff,2,0,0,0,0,1,1,0,0,0,0,Low-area,False
38970,891e80562dbffff,3,0,0,0,0,0,0,1,2,0,0,Low-area,False
38973,891e80cd4a7ffff,37,0,3,1,0,2,0,14,15,2,0,High-area,False
39010,891e805116bffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
39011,891e80cd55bffff,21,0,1,1,0,4,0,3,9,3,0,Low-area,False
39032,891e8058d8bffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
39033,891e80cda1bffff,53,0,2,1,1,1,1,15,25,7,0,High-area,False
39086,891e8052327ffff,97,0,9,4,3,1,3,29,41,7,0,High-area,False
39183,891e805535bffff,4,0,2,1,0,0,0,0,1,0,0,Low-area,False
39187,891e804300fffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
39188,891e80529c3ffff,98,1,9,4,4,0,3,33,32,13,0,High-area,True
39286,891e80c882fffff,10,0,1,0,0,1,1,1,5,1,0,Low-area,False
39296,891e80c9133ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
39297,891e805800fffff,5,0,0,0,0,0,0,1,4,0,0,Low-area,False
39302,891e805b317ffff,95,0,8,0,1,0,1,52,28,5,0,High-area,False
39397,891e80528cfffff,93,0,1,1,1,1,2,10,67,10,0,High-area,False
39490,891e8055097ffff,13,0,0,0,0,0,2,2,5,4,0,Low-area,False
39503,891e8050a93ffff,19,0,1,0,0,0,0,1,14,3,0,Low-area,False
39522,891e8050d37ffff,3,0,0,0,0,0,0,1,2,0,0,Low-area,False
39525,891e8052413ffff,32,0,5,0,1,1,2,11,10,2,0,High-area,False
39557,891e805450bffff,2,0,0,0,0,0,0,1,1,0,0,Low-area,False
39559,891e80cde6fffff,6,0,0,0,0,1,0,3,2,0,0,Low-area,False
39565,891e805302fffff,42,0,3,1,0,1,0,5,28,4,0,High-area,False
39607,891e805528bffff,23,0,1,1,0,1,0,10,9,1,0,Low-area,False
39630,891e805086fffff,7,0,4,0,0,1,0,1,0,1,0,Low-area,False
39637,891e80c8977ffff,3,0,0,0,0,0,0,0,2,1,0,Low-area,False
39640,891e80cc36fffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
39641,891e805b063ffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
39642,891e805059bffff,98,1,12,5,4,0,13,36,26,2,0,High-area,True
39740,891e8052067ffff,2,0,0,1,0,0,0,0,1,0,0,Low-area,False
39742,891e805049bffff,64,0,3,3,1,0,4,16,31,6,0,High-area,False
39806,891e8052c4fffff,5,0,0,0,0,0,0,1,2,2,0,Low-area,False
39811,891e80529afffff,11,0,1,0,0,0,0,2,8,0,0,Low-area,False
39822,891e80575d7ffff,31,0,1,0,3,0,0,10,16,1,0,High-area,False
39853,891e8043213ffff,7,2,0,0,0,1,0,0,5,1,0,Low-area,True
39860,891e80403cbffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
39861,891e80cf013ffff,2,0,0,0,0,0,0,1,1,0,0,Low-area,False
39863,891e80cf03bffff,3,0,0,0,0,0,0,1,2,0,0,Low-area,False
39866,891e80554afffff,25,0,1,0,1,2,0,7,11,3,0,Low-area,False
39891,891e8050923ffff,5,0,0,0,0,0,0,4,1,0,0,Low-area,False
39896,891e8053503ffff,11,0,1,1,0,0,0,3,6,0,0,Low-area,False
39907,891e80cf2bbffff,4,0,1,0,0,2,0,1,0,0,0,Low-area,False
39911,891e80cd677ffff,2,0,0,0,0,0,0,1,1,0,0,Low-area,False
39913,891e8058107ffff,4,0,0,0,0,1,0,0,3,0,0,Low-area,False
39917,891e8050113ffff,45,0,4,5,9,2,3,8,5,9,0,High-area,False
39962,891e805b1a3ffff,3,0,0,0,0,1,0,0,0,2,0,Low-area,False
39965,891e8052dc3ffff,15,0,0,1,0,0,0,5,7,2,0,Low-area,False
39980,891e8050023ffff,94,0,13,6,1,4,5,30,23,12,0,High-area,False
40074,891e80524c7ffff,26,0,2,0,0,1,0,9,12,2,0,Low-area,False
40100,891e8050873ffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
40101,891e8046453ffff,2,0,0,0,0,1,0,1,0,0,0,Low-area,False
40103,891e80cd88bffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
40104,891e805185bffff,22,2,6,0,0,2,0,2,8,4,0,Low-area,True
40126,891e8055637ffff,32,0,0,0,0,2,0,13,15,2,0,High-area,False
40158,891e804208fffff,3,0,0,0,0,0,0,1,1,1,0,Low-area,False
40161,891e8050633ffff,34,0,3,1,1,1,3,13,10,2,0,High-area,False
40195,891e8051dd3ffff,13,0,0,0,0,0,0,3,8,2,0,Low-area,False
40208,891e80c81a3ffff,6,0,1,0,0,1,0,4,0,0,0,Low-area,False
40214,891e8055013ffff,2,0,0,0,0,0,0,1,1,0,0,Low-area,False
40216,891e80cdc4bffff,80,0,13,1,1,0,0,39,20,6,0,High-area,False
40296,891e8050d9bffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
40297,891e80c8107ffff,4,0,0,1,0,1,0,1,0,1,0,Low-area,False
40301,891e8054523ffff,24,0,0,0,0,3,0,12,6,3,0,Low-area,False
40325,891e80518b3ffff,21,0,3,4,3,1,0,2,6,2,0,Low-area,False
40346,891e805894bffff,98,0,11,1,0,0,0,85,1,0,0,High-area,False
40444,891e805766fffff,100,0,10,7,1,1,1,55,19,6,0,High-area,False
40544,891e80532a7ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
40545,891e80425a7ffff,17,0,3,1,0,0,2,3,5,3,0,Low-area,False
40562,891e805434bffff,4,0,0,0,0,0,0,2,2,0,0,Low-area,False
40566,891e8058b87ffff,26,1,2,1,0,0,0,22,1,0,0,Low-area,True
40592,891e8052a0fffff,99,0,13,4,3,0,19,35,21,4,0,High-area,False
40691,891e80c9d73ffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
40692,891e805a067ffff,13,0,1,0,1,3,0,1,5,2,0,Low-area,False
40705,891e805200bffff,25,0,2,0,1,1,1,7,12,1,0,Low-area,False
40730,891e80500b3ffff,1,0,0,0,1,0,0,0,0,0,0,Low-area,False
40731,891e8050953ffff,59,0,10,2,0,1,1,15,27,3,0,High-area,False
40790,891e80095cfffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
40791,891e8057353ffff,25,0,0,2,0,0,0,4,16,3,0,Low-area,False
40816,891e8050273ffff,4,0,0,0,0,0,0,1,2,1,0,Low-area,False
40820,891e80403dbffff,1,0,0,0,0,0,1,0,0,0,0,Low-area,False
40821,891e804318bffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
40822,891e8054ccbffff,3,0,0,0,0,0,0,2,1,0,0,Low-area,False
40825,891e8051b13ffff,29,0,0,0,1,2,1,7,16,2,0,Low-area,False
40854,891e805531bffff,14,0,1,2,0,1,0,2,8,0,0,Low-area,False
40868,891e805824fffff,7,0,3,1,0,1,1,0,0,1,0,Low-area,False
40875,891e805a38fffff,22,0,1,1,0,3,0,3,11,3,0,Low-area,False
40897,891e8055e8fffff,3,0,0,0,0,1,0,0,2,0,0,Low-area,False
40900,891e805a893ffff,5,0,0,0,0,0,0,0,5,0,0,Low-area,False
40905,891e80555b7ffff,23,0,2,0,0,1,0,9,9,2,0,Low-area,False
40928,891e80cae97ffff,5,0,0,0,0,1,1,1,2,0,0,Low-area,False
40933,891e8050d7bffff,67,0,8,3,0,1,3,9,36,7,0,High-area,False
41000,891e80521a3ffff,94,0,6,2,2,0,1,41,33,9,0,High-area,False
41094,891e8051123ffff,15,0,0,0,0,1,1,2,9,2,0,Low-area,False
41109,891e80cc533ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
41110,891e80411afffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
41111,891e805a2a7ffff,8,0,0,0,0,1,1,3,2,1,0,Low-area,False
41119,891e80573d7ffff,26,0,3,0,0,1,0,8,11,3,0,Low-area,False
41145,891e8053147ffff,2,0,0,0,0,1,1,0,0,0,0,Low-area,False
41147,891e8057403ffff,18,0,0,1,1,1,1,7,7,0,0,Low-area,False
41165,891e80552bbffff,71,2,8,3,0,0,1,51,8,0,0,High-area,True
41236,891e805756fffff,8,0,0,0,0,0,0,1,7,0,0,Low-area,False
41244,891e8050d4bffff,96,0,23,4,4,0,0,28,28,9,0,High-area,False
41340,891e805024bffff,58,0,2,1,3,4,0,22,23,3,0,High-area,False
41398,891e8052b7bffff,54,0,6,7,2,2,6,7,18,6,0,High-area,False
41452,891e80595abffff,14,0,4,5,0,1,1,0,2,1,0,Low-area,False
41466,891e80cb037ffff,1,0,1,0,0,0,0,0,0,0,0,Low-area,False
41467,891e8051a07ffff,1,0,1,0,0,0,0,0,0,0,0,Low-area,False
41468,891e8043347ffff,2,0,0,0,0,2,0,0,0,0,0,Low-area,False
41470,891e8059cd7ffff,10,0,7,0,0,2,0,0,0,1,0,Low-area,False
41480,891e805284bffff,93,0,3,1,4,2,2,11,56,14,0,High-area,False
41573,891e805087bffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
41574,891e805345bffff,7,0,1,1,0,0,1,0,1,3,0,Low-area,False
41581,891e8041d9bffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
41582,891e8043557ffff,12,0,0,0,0,1,0,3,7,1,0,Low-area,False
41594,891e8624bb3ffff,6,0,1,0,0,0,0,2,3,0,0,Low-area,False
41600,891e8050e73ffff,60,2,11,2,2,1,0,7,26,11,0,High-area,True
41660,891e8056e0bffff,1,0,1,0,0,0,0,0,0,0,0,Low-area,False
41661,891e80caa03ffff,8,0,1,0,0,0,0,6,1,0,0,Low-area,False
41669,891e80528bbffff,35,0,5,1,2,0,3,9,9,6,0,High-area,False
41704,891e8052577ffff,3,0,1,0,0,0,0,1,1,0,0,Low-area,False
41707,891e805321bffff,5,0,0,0,0,2,0,2,1,0,0,Low-area,False
41712,891e80541c3ffff,12,0,3,0,0,2,0,3,4,0,0,Low-area,False
41724,891e8050c6fffff,96,0,4,4,1,3,2,34,41,7,0,High-area,False
41820,891e805046bffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
41821,891e8050213ffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
41822,891e80551c3ffff,5,0,0,0,0,0,0,0,2,3,0,Low-area,False
41827,891e8050e23ffff,6,0,0,0,0,0,1,1,4,0,0,Low-area,False
41833,891e805034bffff,69,0,2,0,0,1,0,26,27,13,0,High-area,False
41902,891e8050d03ffff,98,0,7,1,0,1,2,48,35,4,0,High-area,False
42000,891e80c893bffff,2,0,0,0,0,0,0,1,1,0,0,Low-area,False
42002,891e80cd897ffff,9,0,0,0,0,1,0,4,2,2,0,Low-area,False
42011,891e8050133ffff,97,0,16,1,3,2,6,17,33,19,0,High-area,False
42108,891e805a377ffff,6,0,0,1,0,0,0,3,2,0,0,Low-area,False
42114,891e80585c7ffff,40,0,1,7,5,0,0,11,13,3,0,High-area,False
42154,891e8042257ffff,16,0,3,0,0,1,0,2,8,2,0,Low-area,False
42170,891e8624ba3ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
42171,891e805700bffff,4,0,0,0,0,0,0,0,4,0,0,Low-area,False
42175,891e80502d7ffff,24,0,2,1,0,1,1,5,12,2,0,Low-area,False
42199,891e8055597ffff,42,0,1,1,0,2,0,8,28,2,0,High-area,False
42241,891e804066fffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
42242,891e8050da3ffff,96,0,9,3,0,3,1,41,29,10,0,High-area,False
42338,891e8042cdbffff,26,0,1,4,2,0,0,8,9,2,0,Low-area,False
42364,891e8050b6bffff,7,0,0,0,0,1,0,1,5,0,0,Low-area,False
42371,891e80c8ea3ffff,3,0,3,0,0,0,0,0,0,0,0,Low-area,False
42374,891e8042663ffff,3,0,0,0,0,2,0,0,1,0,0,Low-area,False
42377,891e8052977ffff,3,0,0,0,0,0,1,0,0,2,0,Low-area,False
42380,891e8051a8fffff,15,0,0,0,0,2,1,3,7,2,0,Low-area,False
42395,891e80cdcabffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
42396,891e80555afffff,19,0,2,1,0,0,0,8,5,3,0,Low-area,False
42415,891e80ce65bffff,1,0,1,0,0,0,0,0,0,0,0,Low-area,False
42416,891e805a30fffff,35,0,2,1,0,1,0,17,11,3,0,High-area,False
42451,891e8053277ffff,10,0,0,0,0,1,0,3,5,1,0,Low-area,False
42461,891e805300bffff,2,0,0,0,1,0,0,0,0,1,0,Low-area,False
42463,891e80545afffff,8,0,1,0,0,1,0,2,3,1,0,Low-area,False
42471,891e80503dbffff,58,0,2,3,1,1,0,10,31,10,0,High-area,False
42529,891e80518c3ffff,34,1,2,0,0,1,0,16,11,4,0,High-area,True
42563,891e80c983bffff,5,0,0,0,0,2,0,2,1,0,0,Low-area,False
42568,891e8050c5bffff,11,0,0,1,2,1,0,0,7,0,0,Low-area,False
42579,891e805338fffff,2,0,0,0,0,0,1,0,1,0,0,Low-area,False
42581,891e800b647ffff,2,0,1,0,0,0,1,0,0,0,0,Low-area,False
42583,891e805b1d7ffff,3,0,0,0,0,0,1,1,1,0,0,Low-area,False
42586,891e805117bffff,15,0,0,0,0,3,0,3,9,0,0,Low-area,False
42601,891e80c127bffff,2,0,0,0,0,0,1,1,0,0,0,Low-area,False
42603,891e805765bffff,13,0,0,1,1,0,0,4,7,0,0,Low-area,False
42616,891e805a897ffff,85,0,9,2,2,3,1,39,26,3,0,High-area,False
42701,891e805ac5bffff,8,0,0,0,1,2,1,2,2,0,0,Low-area,False
42709,891e805a9a7ffff,22,0,3,0,0,1,0,3,13,2,0,Low-area,False
42731,891e8058443ffff,2,0,0,0,0,1,0,0,1,0,0,Low-area,False
42733,891e80504afffff,75,0,5,2,1,5,5,22,27,8,0,High-area,False
42808,891e805b023ffff,1,0,0,1,0,0,0,0,0,0,0,Low-area,False
42809,891e80c91cfffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
42810,891e805032bffff,82,0,10,2,1,2,3,21,29,14,0,High-area,False
42892,891e80cddcfffff,2,0,1,0,0,1,0,0,0,0,0,Low-area,False
42894,891e805214bffff,3,0,0,0,0,1,0,0,2,0,0,Low-area,False
42897,891e80cf62fffff,2,0,0,0,0,1,0,1,0,0,0,Low-area,False
42899,891e805215bffff,27,0,0,1,4,1,2,2,11,6,0,Low-area,False
42926,891e805ae0fffff,25,0,3,1,0,4,0,8,8,1,0,Low-area,False
42951,891e805665bffff,33,0,2,1,0,1,1,9,16,3,0,High-area,False
